round_idx,node_id,phase,head,class_name,precision,recall,f1,support
0,node_0,mesh,crop,Apple,0.75,0.2727272727272727,0.4,11
0,node_0,mesh,crop,Corn,0.75,1.0,0.8571428571428571,12
0,node_0,mesh,crop,Grape,1.0,0.6666666666666666,0.8,3
0,node_0,mesh,crop,"Pepper,_bell",0.0,0.0,0.0,0
0,node_0,mesh,crop,Potato,0.2857142857142857,0.6666666666666666,0.4,3
0,node_0,mesh,crop,Tomato,0.0,0.0,0.0,0
0,node_0,mesh,disease,Apple_scab,0.75,0.6,0.6666666666666666,10
0,node_0,mesh,disease,Cedar_apple_rust,0.0,0.0,0.0,1
0,node_0,mesh,disease,healthy,1.0,0.6666666666666666,0.8,3
0,node_0,mesh,disease,Cercospora_leaf_spot Gray_leaf_spot,0.25,0.3333333333333333,0.2857142857142857,3
0,node_0,mesh,disease,Common_rust,0.0,0.0,0.0,0
0,node_0,mesh,disease,Northern_Leaf_Blight,0.5454545454545454,0.6666666666666666,0.6,9
0,node_0,mesh,disease,Black_rot,0.0,0.0,0.0,0
0,node_0,mesh,disease,Bacterial_spot,0.0,0.0,0.0,0
0,node_0,mesh,disease,Early_blight,0.0,0.0,0.0,1
0,node_0,mesh,disease,Late_blight,0.0,0.0,0.0,2
0,node_0,mesh,disease,Leaf_Mold,0.0,0.0,0.0,0
0,node_0,mesh,disease,Septoria_leaf_spot,0.0,0.0,0.0,0
0,node_0,mesh,disease,Tomato_Yellow_Leaf_Curl_Virus,0.0,0.0,0.0,0
0,node_0,mesh,disease,Tomato_mosaic_virus,0.0,0.0,0.0,0
0,node_0,mesh,pair,Apple___Apple_scab,0.75,0.3,0.42857142857142855,10
0,node_0,mesh,pair,Apple___Cedar_apple_rust,0.0,0.0,0.0,1
0,node_0,mesh,pair,Apple___healthy,0.0,0.0,0.0,0
0,node_0,mesh,pair,Corn___Cercospora_leaf_spot Gray_leaf_spot,0.25,0.3333333333333333,0.2857142857142857,3
0,node_0,mesh,pair,Corn___Common_rust,0.0,0.0,0.0,0
0,node_0,mesh,pair,Corn___Northern_Leaf_Blight,0.6,0.6666666666666666,0.631578947368421,9
0,node_0,mesh,pair,Grape___Black_rot,0.0,0.0,0.0,0
0,node_0,mesh,pair,Grape___healthy,1.0,0.6666666666666666,0.8,3
0,node_0,mesh,pair,"Pepper,_bell___Bacterial_spot",0.0,0.0,0.0,0
0,node_0,mesh,pair,"Pepper,_bell___healthy",0.0,0.0,0.0,0
0,node_0,mesh,pair,Potato___Early_blight,0.0,0.0,0.0,1
0,node_0,mesh,pair,Potato___Late_blight,0.0,0.0,0.0,2
0,node_0,mesh,pair,Tomato___Bacterial_spot,0.0,0.0,0.0,0
0,node_0,mesh,pair,Tomato___Early_blight,0.0,0.0,0.0,0
0,node_0,mesh,pair,Tomato___Late_blight,0.0,0.0,0.0,0
0,node_0,mesh,pair,Tomato___Leaf_Mold,0.0,0.0,0.0,0
0,node_0,mesh,pair,Tomato___Septoria_leaf_spot,0.0,0.0,0.0,0
0,node_0,mesh,pair,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0,0.0,0.0,0
0,node_0,mesh,pair,Tomato___Tomato_mosaic_virus,0.0,0.0,0.0,0
0,node_0,mesh,pair,Tomato___healthy,0.0,0.0,0.0,0
0,node_0,mesh,pair,invalid_combo,0.0,0.0,0.0,0
0,node_1,mesh,crop,Apple,0.5882352941176471,0.7692307692307693,0.6666666666666666,13
0,node_1,mesh,crop,Corn,0.8,0.9411764705882353,0.8648648648648649,17
0,node_1,mesh,crop,Grape,0.6666666666666666,0.7142857142857143,0.6896551724137931,14
0,node_1,mesh,crop,"Pepper,_bell",0.0,0.0,0.0,3
0,node_1,mesh,crop,Potato,0.5,0.5,0.5,6
0,node_1,mesh,crop,Tomato,0.7,0.4666666666666667,0.56,15
0,node_1,mesh,disease,Apple_scab,0.0,0.0,0.0,0
0,node_1,mesh,disease,Cedar_apple_rust,0.625,0.7692307692307693,0.6896551724137931,13
0,node_1,mesh,disease,healthy,0.0,0.0,0.0,1
0,node_1,mesh,disease,Cercospora_leaf_spot Gray_leaf_spot,0.0,0.0,0.0,2
0,node_1,mesh,disease,Common_rust,0.0,0.0,0.0,0
0,node_1,mesh,disease,Northern_Leaf_Blight,0.7,0.9333333333333333,0.8,15
0,node_1,mesh,disease,Black_rot,0.7058823529411765,0.8571428571428571,0.7741935483870968,14
0,node_1,mesh,disease,Bacterial_spot,0.3333333333333333,0.16666666666666666,0.2222222222222222,6
0,node_1,mesh,disease,Early_blight,0.3333333333333333,0.25,0.2857142857142857,4
0,node_1,mesh,disease,Late_blight,0.75,0.6,0.6666666666666666,10
0,node_1,mesh,disease,Leaf_Mold,0.0,0.0,0.0,1
0,node_1,mesh,disease,Septoria_leaf_spot,0.0,0.0,0.0,0
0,node_1,mesh,disease,Tomato_Yellow_Leaf_Curl_Virus,0.0,0.0,0.0,0
0,node_1,mesh,disease,Tomato_mosaic_virus,1.0,0.5,0.6666666666666666,2
0,node_1,mesh,pair,Apple___Apple_scab,0.0,0.0,0.0,0
0,node_1,mesh,pair,Apple___Cedar_apple_rust,0.625,0.7692307692307693,0.6896551724137931,13
0,node_1,mesh,pair,Apple___healthy,0.0,0.0,0.0,0
0,node_1,mesh,pair,Corn___Cercospora_leaf_spot Gray_leaf_spot,0.0,0.0,0.0,2
0,node_1,mesh,pair,Corn___Common_rust,0.0,0.0,0.0,0
0,node_1,mesh,pair,Corn___Northern_Leaf_Blight,0.7,0.9333333333333333,0.8,15
0,node_1,mesh,pair,Grape___Black_rot,0.6666666666666666,0.7142857142857143,0.6896551724137931,14
0,node_1,mesh,pair,Grape___healthy,0.0,0.0,0.0,0
0,node_1,mesh,pair,"Pepper,_bell___Bacterial_spot",0.0,0.0,0.0,3
0,node_1,mesh,pair,"Pepper,_bell___healthy",0.0,0.0,0.0,0
0,node_1,mesh,pair,Potato___Early_blight,0.0,0.0,0.0,0
0,node_1,mesh,pair,Potato___Late_blight,0.6,0.5,0.5454545454545454,6
0,node_1,mesh,pair,Tomato___Bacterial_spot,0.0,0.0,0.0,3
0,node_1,mesh,pair,Tomato___Early_blight,0.3333333333333333,0.25,0.2857142857142857,4
0,node_1,mesh,pair,Tomato___Late_blight,0.3333333333333333,0.25,0.2857142857142857,4
0,node_1,mesh,pair,Tomato___Leaf_Mold,0.0,0.0,0.0,1
0,node_1,mesh,pair,Tomato___Septoria_leaf_spot,0.0,0.0,0.0,0
0,node_1,mesh,pair,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0,0.0,0.0,0
0,node_1,mesh,pair,Tomato___Tomato_mosaic_virus,1.0,0.5,0.6666666666666666,2
0,node_1,mesh,pair,Tomato___healthy,0.0,0.0,0.0,1
0,node_1,mesh,pair,invalid_combo,0.0,0.0,0.0,0
0,node_2,mesh,crop,Apple,0.5,0.25,0.3333333333333333,4
0,node_2,mesh,crop,Corn,0.9,0.75,0.8181818181818182,12
0,node_2,mesh,crop,Grape,0.0,0.0,0.0,3
0,node_2,mesh,crop,"Pepper,_bell",1.0,0.3076923076923077,0.47058823529411764,13
0,node_2,mesh,crop,Potato,0.8461538461538461,0.55,0.6666666666666666,20
0,node_2,mesh,crop,Tomato,0.6470588235294118,0.9777777777777777,0.7787610619469026,45
0,node_2,mesh,disease,Apple_scab,0.0,0.0,0.0,2
0,node_2,mesh,disease,Cedar_apple_rust,0.0,0.0,0.0,2
0,node_2,mesh,disease,healthy,1.0,0.5384615384615384,0.7,13
0,node_2,mesh,disease,Cercospora_leaf_spot Gray_leaf_spot,0.0,0.0,0.0,0
0,node_2,mesh,disease,Common_rust,0.0,0.0,0.0,0
0,node_2,mesh,disease,Northern_Leaf_Blight,1.0,0.8333333333333334,0.9090909090909091,12
0,node_2,mesh,disease,Black_rot,0.0,0.0,0.0,1
0,node_2,mesh,disease,Bacterial_spot,0.0,0.0,0.0,3
0,node_2,mesh,disease,Early_blight,0.48148148148148145,0.65,0.5531914893617021,20
0,node_2,mesh,disease,Late_blight,0.6060606060606061,0.8,0.6896551724137931,25
0,node_2,mesh,disease,Leaf_Mold,1.0,0.6,0.75,5
0,node_2,mesh,disease,Septoria_leaf_spot,0.0,0.0,0.0,1
0,node_2,mesh,disease,Tomato_Yellow_Leaf_Curl_Virus,0.6875,0.8461538461538461,0.7586206896551724,13
0,node_2,mesh,disease,Tomato_mosaic_virus,0.0,0.0,0.0,0
0,node_2,mesh,pair,Apple___Apple_scab,0.0,0.0,0.0,2
0,node_2,mesh,pair,Apple___Cedar_apple_rust,0.0,0.0,0.0,2
0,node_2,mesh,pair,Apple___healthy,0.0,0.0,0.0,0
0,node_2,mesh,pair,Corn___Cercospora_leaf_spot Gray_leaf_spot,0.0,0.0,0.0,0
0,node_2,mesh,pair,Corn___Common_rust,0.0,0.0,0.0,0
0,node_2,mesh,pair,Corn___Northern_Leaf_Blight,1.0,0.75,0.8571428571428571,12
0,node_2,mesh,pair,Grape___Black_rot,0.0,0.0,0.0,1
0,node_2,mesh,pair,Grape___healthy,0.0,0.0,0.0,2
0,node_2,mesh,pair,"Pepper,_bell___Bacterial_spot",0.0,0.0,0.0,3
0,node_2,mesh,pair,"Pepper,_bell___healthy",1.0,0.4,0.5714285714285714,10
0,node_2,mesh,pair,Potato___Early_blight,0.6666666666666666,0.42857142857142855,0.5217391304347826,14
0,node_2,mesh,pair,Potato___Late_blight,0.5,0.3333333333333333,0.4,6
0,node_2,mesh,pair,Tomato___Bacterial_spot,0.0,0.0,0.0,0
0,node_2,mesh,pair,Tomato___Early_blight,0.2,0.5,0.2857142857142857,6
0,node_2,mesh,pair,Tomato___Late_blight,0.5517241379310345,0.8421052631578947,0.6666666666666666,19
0,node_2,mesh,pair,Tomato___Leaf_Mold,1.0,0.6,0.75,5
0,node_2,mesh,pair,Tomato___Septoria_leaf_spot,0.0,0.0,0.0,1
0,node_2,mesh,pair,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.6875,0.8461538461538461,0.7586206896551724,13
0,node_2,mesh,pair,Tomato___Tomato_mosaic_virus,0.0,0.0,0.0,0
0,node_2,mesh,pair,Tomato___healthy,0.0,0.0,0.0,1
0,node_2,mesh,pair,invalid_combo,0.0,0.0,0.0,0
0,node_3,mesh,crop,Apple,0.8620689655172413,0.8333333333333334,0.847457627118644,30
0,node_3,mesh,crop,Corn,0.0,0.0,0.0,1
0,node_3,mesh,crop,Grape,0.8888888888888888,1.0,0.9411764705882353,8
0,node_3,mesh,crop,"Pepper,_bell",0.5,1.0,0.6666666666666666,5
0,node_3,mesh,crop,Potato,0.8888888888888888,0.6666666666666666,0.7619047619047619,12
0,node_3,mesh,crop,Tomato,0.7575757575757576,0.7352941176470589,0.746268656716418,34
0,node_3,mesh,disease,Apple_scab,0.7,0.6363636363636364,0.6666666666666666,11
0,node_3,mesh,disease,Cedar_apple_rust,0.8,0.6666666666666666,0.7272727272727273,6
0,node_3,mesh,disease,healthy,0.6666666666666666,0.9166666666666666,0.7719298245614035,24
0,node_3,mesh,disease,Cercospora_leaf_spot Gray_leaf_spot,0.0,0.0,0.0,0
0,node_3,mesh,disease,Common_rust,0.0,0.0,0.0,0
0,node_3,mesh,disease,Northern_Leaf_Blight,0.0,0.0,0.0,1
0,node_3,mesh,disease,Black_rot,0.0,0.0,0.0,0
0,node_3,mesh,disease,Bacterial_spot,0.375,0.25,0.3,12
0,node_3,mesh,disease,Early_blight,0.5789473684210527,0.7333333333333333,0.6470588235294118,15
0,node_3,mesh,disease,Late_blight,0.0,0.0,0.0,2
0,node_3,mesh,disease,Leaf_Mold,0.0,0.0,0.0,1
0,node_3,mesh,disease,Septoria_leaf_spot,0.4,0.3333333333333333,0.36363636363636365,6
0,node_3,mesh,disease,Tomato_Yellow_Leaf_Curl_Virus,1.0,0.25,0.4,4
0,node_3,mesh,disease,Tomato_mosaic_virus,0.4444444444444444,0.5,0.47058823529411764,8
0,node_3,mesh,pair,Apple___Apple_scab,0.7777777777777778,0.6363636363636364,0.7,11
0,node_3,mesh,pair,Apple___Cedar_apple_rust,1.0,0.5,0.6666666666666666,6
0,node_3,mesh,pair,Apple___healthy,0.7857142857142857,0.8461538461538461,0.8148148148148148,13
0,node_3,mesh,pair,Corn___Cercospora_leaf_spot Gray_leaf_spot,0.0,0.0,0.0,0
0,node_3,mesh,pair,Corn___Common_rust,0.0,0.0,0.0,0
0,node_3,mesh,pair,Corn___Northern_Leaf_Blight,0.0,0.0,0.0,1
0,node_3,mesh,pair,Grape___Black_rot,0.0,0.0,0.0,0
0,node_3,mesh,pair,Grape___healthy,1.0,1.0,1.0,8
0,node_3,mesh,pair,"Pepper,_bell___Bacterial_spot",0.5,0.5,0.5,2
0,node_3,mesh,pair,"Pepper,_bell___healthy",0.5,0.6666666666666666,0.5714285714285714,3
0,node_3,mesh,pair,Potato___Early_blight,0.7777777777777778,0.6363636363636364,0.7,11
0,node_3,mesh,pair,Potato___Late_blight,0.0,0.0,0.0,1
0,node_3,mesh,pair,Tomato___Bacterial_spot,0.3333333333333333,0.2,0.25,10
0,node_3,mesh,pair,Tomato___Early_blight,0.2,0.25,0.2222222222222222,4
0,node_3,mesh,pair,Tomato___Late_blight,0.0,0.0,0.0,1
0,node_3,mesh,pair,Tomato___Leaf_Mold,0.0,0.0,0.0,1
0,node_3,mesh,pair,Tomato___Septoria_leaf_spot,0.5,0.3333333333333333,0.4,6
0,node_3,mesh,pair,Tomato___Tomato_Yellow_Leaf_Curl_Virus,1.0,0.25,0.4,4
0,node_3,mesh,pair,Tomato___Tomato_mosaic_virus,0.4444444444444444,0.5,0.47058823529411764,8
0,node_3,mesh,pair,Tomato___healthy,0.0,0.0,0.0,0
0,node_3,mesh,pair,invalid_combo,0.0,0.0,0.0,0
0,node_4,mesh,crop,Apple,0.75,0.5454545454545454,0.631578947368421,11
0,node_4,mesh,crop,Corn,0.8275862068965517,0.96,0.8888888888888888,25
0,node_4,mesh,crop,Grape,0.0,0.0,0.0,2
0,node_4,mesh,crop,"Pepper,_bell",0.8,0.5,0.6153846153846154,8
0,node_4,mesh,crop,Potato,0.7272727272727273,0.6666666666666666,0.6956521739130435,12
0,node_4,mesh,crop,Tomato,0.6333333333333333,0.76,0.6909090909090909,25
0,node_4,mesh,disease,Apple_scab,0.0,0.0,0.0,0
0,node_4,mesh,disease,Cedar_apple_rust,0.0,0.0,0.0,0
0,node_4,mesh,disease,healthy,0.7272727272727273,0.6666666666666666,0.6956521739130435,12
0,node_4,mesh,disease,Cercospora_leaf_spot Gray_leaf_spot,0.5294117647058824,0.75,0.6206896551724138,12
0,node_4,mesh,disease,Common_rust,0.0,0.0,0.0,0
0,node_4,mesh,disease,Northern_Leaf_Blight,0.5454545454545454,0.46153846153846156,0.5,13
0,node_4,mesh,disease,Black_rot,0.0,0.0,0.0,1
0,node_4,mesh,disease,Bacterial_spot,0.5,0.5833333333333334,0.5384615384615384,12
0,node_4,mesh,disease,Early_blight,0.0,0.0,0.0,2
0,node_4,mesh,disease,Late_blight,0.6,0.6923076923076923,0.6428571428571429,13
0,node_4,mesh,disease,Leaf_Mold,0.0,0.0,0.0,1
0,node_4,mesh,disease,Septoria_leaf_spot,0.6153846153846154,0.6153846153846154,0.6153846153846154,13
0,node_4,mesh,disease,Tomato_Yellow_Leaf_Curl_Virus,1.0,0.5,0.6666666666666666,2
0,node_4,mesh,disease,Tomato_mosaic_virus,0.0,0.0,0.0,2
0,node_4,mesh,pair,Apple___Apple_scab,0.0,0.0,0.0,0
0,node_4,mesh,pair,Apple___Cedar_apple_rust,0.0,0.0,0.0,0
0,node_4,mesh,pair,Apple___healthy,0.75,0.5454545454545454,0.631578947368421,11
0,node_4,mesh,pair,Corn___Cercospora_leaf_spot Gray_leaf_spot,0.5294117647058824,0.75,0.6206896551724138,12
0,node_4,mesh,pair,Corn___Common_rust,0.0,0.0,0.0,0
0,node_4,mesh,pair,Corn___Northern_Leaf_Blight,0.5,0.38461538461538464,0.43478260869565216,13
0,node_4,mesh,pair,Grape___Black_rot,0.0,0.0,0.0,1
0,node_4,mesh,pair,Grape___healthy,0.0,0.0,0.0,1
0,node_4,mesh,pair,"Pepper,_bell___Bacterial_spot",0.8,0.5,0.6153846153846154,8
0,node_4,mesh,pair,"Pepper,_bell___healthy",0.0,0.0,0.0,0
0,node_4,mesh,pair,Potato___Early_blight,0.0,0.0,0.0,1
0,node_4,mesh,pair,Potato___Late_blight,0.7,0.6363636363636364,0.6666666666666666,11
0,node_4,mesh,pair,Tomato___Bacterial_spot,0.125,0.25,0.16666666666666666,4
0,node_4,mesh,pair,Tomato___Early_blight,0.0,0.0,0.0,1
0,node_4,mesh,pair,Tomato___Late_blight,0.0,0.0,0.0,2
0,node_4,mesh,pair,Tomato___Leaf_Mold,0.0,0.0,0.0,1
0,node_4,mesh,pair,Tomato___Septoria_leaf_spot,0.6153846153846154,0.6153846153846154,0.6153846153846154,13
0,node_4,mesh,pair,Tomato___Tomato_Yellow_Leaf_Curl_Virus,1.0,0.5,0.6666666666666666,2
0,node_4,mesh,pair,Tomato___Tomato_mosaic_virus,0.0,0.0,0.0,2
0,node_4,mesh,pair,Tomato___healthy,0.0,0.0,0.0,0
0,node_4,mesh,pair,invalid_combo,0.0,0.0,0.0,0
0,node_5,mesh,crop,Apple,0.0,0.0,0.0,4
0,node_5,mesh,crop,Corn,1.0,0.4,0.5714285714285714,5
0,node_5,mesh,crop,Grape,0.5,0.3333333333333333,0.4,6
0,node_5,mesh,crop,"Pepper,_bell",0.0,0.0,0.0,4
0,node_5,mesh,crop,Potato,0.5714285714285714,0.5714285714285714,0.5714285714285714,7
0,node_5,mesh,crop,Tomato,0.7111111111111111,0.9696969696969697,0.8205128205128205,33
0,node_5,mesh,disease,Apple_scab,0.0,0.0,0.0,2
0,node_5,mesh,disease,Cedar_apple_rust,0.0,0.0,0.0,1
0,node_5,mesh,disease,healthy,0.5526315789473685,0.9130434782608695,0.6885245901639344,23
0,node_5,mesh,disease,Cercospora_leaf_spot Gray_leaf_spot,0.0,0.0,0.0,1
0,node_5,mesh,disease,Common_rust,0.0,0.0,0.0,0
0,node_5,mesh,disease,Northern_Leaf_Blight,0.5,0.25,0.3333333333333333,4
0,node_5,mesh,disease,Black_rot,0.0,0.0,0.0,1
0,node_5,mesh,disease,Bacterial_spot,0.0,0.0,0.0,3
0,node_5,mesh,disease,Early_blight,0.375,0.42857142857142855,0.4,7
0,node_5,mesh,disease,Late_blight,0.3333333333333333,0.2857142857142857,0.3076923076923077,7
0,node_5,mesh,disease,Leaf_Mold,0.0,0.0,0.0,3
0,node_5,mesh,disease,Septoria_leaf_spot,0.0,0.0,0.0,4
0,node_5,mesh,disease,Tomato_Yellow_Leaf_Curl_Virus,0.0,0.0,0.0,1
0,node_5,mesh,disease,Tomato_mosaic_virus,0.0,0.0,0.0,2
0,node_5,mesh,pair,Apple___Apple_scab,0.0,0.0,0.0,2
0,node_5,mesh,pair,Apple___Cedar_apple_rust,0.0,0.0,0.0,1
0,node_5,mesh,pair,Apple___healthy,0.0,0.0,0.0,1
0,node_5,mesh,pair,Corn___Cercospora_leaf_spot Gray_leaf_spot,0.0,0.0,0.0,1
0,node_5,mesh,pair,Corn___Common_rust,0.0,0.0,0.0,0
0,node_5,mesh,pair,Corn___Northern_Leaf_Blight,0.5,0.25,0.3333333333333333,4
0,node_5,mesh,pair,Grape___Black_rot,0.0,0.0,0.0,1
0,node_5,mesh,pair,Grape___healthy,0.5,0.4,0.4444444444444444,5
0,node_5,mesh,pair,"Pepper,_bell___Bacterial_spot",0.0,0.0,0.0,2
0,node_5,mesh,pair,"Pepper,_bell___healthy",0.0,0.0,0.0,2
0,node_5,mesh,pair,Potato___Early_blight,0.5,0.5,0.5,4
0,node_5,mesh,pair,Potato___Late_blight,0.6666666666666666,0.6666666666666666,0.6666666666666666,3
0,node_5,mesh,pair,Tomato___Bacterial_spot,0.0,0.0,0.0,1
0,node_5,mesh,pair,Tomato___Early_blight,0.25,0.3333333333333333,0.2857142857142857,3
0,node_5,mesh,pair,Tomato___Late_blight,0.0,0.0,0.0,4
0,node_5,mesh,pair,Tomato___Leaf_Mold,0.0,0.0,0.0,3
0,node_5,mesh,pair,Tomato___Septoria_leaf_spot,0.0,0.0,0.0,4
0,node_5,mesh,pair,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0,0.0,0.0,1
0,node_5,mesh,pair,Tomato___Tomato_mosaic_virus,0.0,0.0,0.0,2
0,node_5,mesh,pair,Tomato___healthy,0.42424242424242425,0.9333333333333333,0.5833333333333334,15
0,node_5,mesh,pair,invalid_combo,0.0,0.0,0.0,0
0,node_0,baseline,crop,Apple,0.0,0.0,0.0,11
0,node_0,baseline,crop,Corn,0.41379310344827586,1.0,0.5853658536585366,12
0,node_0,baseline,crop,Grape,0.0,0.0,0.0,3
0,node_0,baseline,crop,"Pepper,_bell",0.0,0.0,0.0,0
0,node_0,baseline,crop,Potato,0.0,0.0,0.0,3
0,node_0,baseline,crop,Tomato,0.0,0.0,0.0,0
0,node_0,baseline,disease,Apple_scab,0.0,0.0,0.0,10
0,node_0,baseline,disease,Cedar_apple_rust,0.0,0.0,0.0,1
0,node_0,baseline,disease,healthy,0.0,0.0,0.0,3
0,node_0,baseline,disease,Cercospora_leaf_spot Gray_leaf_spot,0.1875,1.0,0.3157894736842105,3
0,node_0,baseline,disease,Common_rust,0.0,0.0,0.0,0
0,node_0,baseline,disease,Northern_Leaf_Blight,0.5384615384615384,0.7777777777777778,0.6363636363636364,9
0,node_0,baseline,disease,Black_rot,0.0,0.0,0.0,0
0,node_0,baseline,disease,Bacterial_spot,0.0,0.0,0.0,0
0,node_0,baseline,disease,Early_blight,0.0,0.0,0.0,1
0,node_0,baseline,disease,Late_blight,0.0,0.0,0.0,2
0,node_0,baseline,disease,Leaf_Mold,0.0,0.0,0.0,0
0,node_0,baseline,disease,Septoria_leaf_spot,0.0,0.0,0.0,0
0,node_0,baseline,disease,Tomato_Yellow_Leaf_Curl_Virus,0.0,0.0,0.0,0
0,node_0,baseline,disease,Tomato_mosaic_virus,0.0,0.0,0.0,0
0,node_0,baseline,pair,Apple___Apple_scab,0.0,0.0,0.0,10
0,node_0,baseline,pair,Apple___Cedar_apple_rust,0.0,0.0,0.0,1
0,node_0,baseline,pair,Apple___healthy,0.0,0.0,0.0,0
0,node_0,baseline,pair,Corn___Cercospora_leaf_spot Gray_leaf_spot,0.1875,1.0,0.3157894736842105,3
0,node_0,baseline,pair,Corn___Common_rust,0.0,0.0,0.0,0
0,node_0,baseline,pair,Corn___Northern_Leaf_Blight,0.5384615384615384,0.7777777777777778,0.6363636363636364,9
0,node_0,baseline,pair,Grape___Black_rot,0.0,0.0,0.0,0
0,node_0,baseline,pair,Grape___healthy,0.0,0.0,0.0,3
0,node_0,baseline,pair,"Pepper,_bell___Bacterial_spot",0.0,0.0,0.0,0
0,node_0,baseline,pair,"Pepper,_bell___healthy",0.0,0.0,0.0,0
0,node_0,baseline,pair,Potato___Early_blight,0.0,0.0,0.0,1
0,node_0,baseline,pair,Potato___Late_blight,0.0,0.0,0.0,2
0,node_0,baseline,pair,Tomato___Bacterial_spot,0.0,0.0,0.0,0
0,node_0,baseline,pair,Tomato___Early_blight,0.0,0.0,0.0,0
0,node_0,baseline,pair,Tomato___Late_blight,0.0,0.0,0.0,0
0,node_0,baseline,pair,Tomato___Leaf_Mold,0.0,0.0,0.0,0
0,node_0,baseline,pair,Tomato___Septoria_leaf_spot,0.0,0.0,0.0,0
0,node_0,baseline,pair,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0,0.0,0.0,0
0,node_0,baseline,pair,Tomato___Tomato_mosaic_virus,0.0,0.0,0.0,0
0,node_0,baseline,pair,Tomato___healthy,0.0,0.0,0.0,0
0,node_0,baseline,pair,invalid_combo,0.0,0.0,0.0,0
0,node_1,baseline,crop,Apple,0.3333333333333333,0.46153846153846156,0.3870967741935484,13
0,node_1,baseline,crop,Corn,0.4,0.9411764705882353,0.5614035087719298,17
0,node_1,baseline,crop,Grape,1.0,0.07142857142857142,0.13333333333333333,14
0,node_1,baseline,crop,"Pepper,_bell",0.16666666666666666,0.3333333333333333,0.2222222222222222,3
0,node_1,baseline,crop,Potato,0.0,0.0,0.0,6
0,node_1,baseline,crop,Tomato,0.6666666666666666,0.13333333333333333,0.2222222222222222,15
0,node_1,baseline,disease,Apple_scab,0.0,0.0,0.0,0
0,node_1,baseline,disease,Cedar_apple_rust,0.3793103448275862,0.8461538461538461,0.5238095238095238,13
0,node_1,baseline,disease,healthy,0.0,0.0,0.0,1
0,node_1,baseline,disease,Cercospora_leaf_spot Gray_leaf_spot,0.0,0.0,0.0,2
0,node_1,baseline,disease,Common_rust,0.0,0.0,0.0,0
0,node_1,baseline,disease,Northern_Leaf_Blight,0.4,0.8,0.5333333333333333,15
0,node_1,baseline,disease,Black_rot,1.0,0.07142857142857142,0.13333333333333333,14
0,node_1,baseline,disease,Bacterial_spot,0.5,0.3333333333333333,0.4,6
0,node_1,baseline,disease,Early_blight,0.0,0.0,0.0,4
0,node_1,baseline,disease,Late_blight,0.0,0.0,0.0,10
0,node_1,baseline,disease,Leaf_Mold,0.0,0.0,0.0,1
0,node_1,baseline,disease,Septoria_leaf_spot,0.0,0.0,0.0,0
0,node_1,baseline,disease,Tomato_Yellow_Leaf_Curl_Virus,0.0,0.0,0.0,0
0,node_1,baseline,disease,Tomato_mosaic_virus,0.0,0.0,0.0,2
0,node_1,baseline,pair,Apple___Apple_scab,0.0,0.0,0.0,0
0,node_1,baseline,pair,Apple___Cedar_apple_rust,0.3333333333333333,0.46153846153846156,0.3870967741935484,13
0,node_1,baseline,pair,Apple___healthy,0.0,0.0,0.0,0
0,node_1,baseline,pair,Corn___Cercospora_leaf_spot Gray_leaf_spot,0.0,0.0,0.0,2
0,node_1,baseline,pair,Corn___Common_rust,0.0,0.0,0.0,0
0,node_1,baseline,pair,Corn___Northern_Leaf_Blight,0.4,0.8,0.5333333333333333,15
0,node_1,baseline,pair,Grape___Black_rot,1.0,0.07142857142857142,0.13333333333333333,14
0,node_1,baseline,pair,Grape___healthy,0.0,0.0,0.0,0
0,node_1,baseline,pair,"Pepper,_bell___Bacterial_spot",0.3333333333333333,0.3333333333333333,0.3333333333333333,3
0,node_1,baseline,pair,"Pepper,_bell___healthy",0.0,0.0,0.0,0
0,node_1,baseline,pair,Potato___Early_blight,0.0,0.0,0.0,0
0,node_1,baseline,pair,Potato___Late_blight,0.0,0.0,0.0,6
0,node_1,baseline,pair,Tomato___Bacterial_spot,1.0,0.3333333333333333,0.5,3
0,node_1,baseline,pair,Tomato___Early_blight,0.0,0.0,0.0,4
0,node_1,baseline,pair,Tomato___Late_blight,0.0,0.0,0.0,4
0,node_1,baseline,pair,Tomato___Leaf_Mold,0.0,0.0,0.0,1
0,node_1,baseline,pair,Tomato___Septoria_leaf_spot,0.0,0.0,0.0,0
0,node_1,baseline,pair,Tomato___Tomato_Yellow_Leaf_Curl_Virus,0.0,0.0,0.0,0
0,node_1,baseline,pair,Tomato___Tomato_mosaic_virus,0.0,0.0,0.0,2
0,node_1,baseline,pair,Tomato___healthy,0.0,0.0,0.0,1
0,node_1,baseline,pair,invalid_combo,0.0,0.0,0.0,0
0,node_2,baseline,crop,Apple,0.0,0.0,0.0,4
0,node_2,baseline,crop,Corn,1.0,0.16666666666666666,0.2857142857142857,12
0,node_2,baseline,crop,Grape,0.0,0.0,0.0,3
0,node_2,baseline,crop,"Pepper,_bell",0.36,0.6923076923076923,0.47368421052631576,13
0,node_2,baseline,crop,Potato,0.40540540540540543,0.75,0.5263157894736842,20
0,node_2,baseline,crop,Tomato,0.6296296296296297,0.37777777777777777,0.4722222222222222,45
